Invalid location parameter value.
kailashahar,2023-06-03,38.5,23.9,30.6,48,23.9,34.2,22.6,65.9,0,0,0,,0,0,30.6,11.9,224.4,1005.1,26.8,17.5,336.6,29.2,10,30,2023-06-03T04:33:29,2023-06-03T18:06:55,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-06-04,39.2,24.2,30.7,41.8,24.2,33.3,21.8,63.8,0.3,100,4.17,rain,0,0,13.3,11.2,249.3,1005,24.8,17.5,337.1,29.2,10,60,2023-06-04T04:33:23,2023-06-04T18:07:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-06-05,39.6,24.5,31.6,46.2,24.5,35.5,22.1,61.2,0,0,0,,0,0,29.9,13,288.5,1003,16.9,17.5,335.8,29.2,10,30,2023-06-05T04:33:18,2023-06-05T18:07:46,0.54,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-06-06,38.6,24.9,31.6,48.5,24.9,35.7,22.9,63.6,0,0,0,,0,0,29.5,9,215.3,1002.4,38.9,17.5,329,28.5,10,10,2023-06-06T04:33:14,2023-06-06T18:08:11,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-06-07,39.3,25.9,31.4,45.8,25.9,35.7,23.2,64.6,0.7,100,12.5,rain,0,0,30.2,9.7,176,1001.7,64.1,17.4,284.8,24.7,10,30,2023-06-07T04:33:11,2023-06-07T18:08:35,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-06-08,38.3,25,29.5,43.8,25,33.1,24.3,77.3,8.4,100,33.33,rain,0,0,37.4,13.3,214.3,1001.4,82.8,14.5,241.7,20.9,9,30,2023-06-08T04:33:10,2023-06-08T18:08:58,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-06-09,36.3,25.1,28.4,42.2,25.1,31.6,24.9,83.1,9.2,100,75,rain,0,0,33.8,7.6,197.9,1000.5,87.8,15.9,228.1,19.6,9,60,2023-06-09T04:33:10,2023-06-09T18:09:21,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-06-10,35,24.3,27.5,42.9,24.3,30.1,24.8,86.8,13.1,100,79.17,rain,0,0,32,7.6,195.1,1000.3,89.2,14.7,200,17.4,9,60,2023-06-10T04:33:10,2023-06-10T18:09:43,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-06-11,31.9,24.5,26.3,38.4,24.5,27.9,24.5,90.6,7.6,100,66.67,rain,0,0,35.6,10.1,151.5,1000.4,82.3,14.4,137.5,12,9,60,2023-06-11T04:33:12,2023-06-11T18:10:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-06-12,33.5,24,27.5,39.4,24,29.7,24.2,83.7,1,100,29.17,rain,0,0,14.8,5.8,143.9,1000.7,73.1,17.2,259.1,22.3,10,30,2023-06-12T04:33:15,2023-06-12T18:10:26,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,41891099999,remote"
